19 89
0 12 7
0 1 4
0 11 8
0 17 20
0 14 8
0 8 16
0 2 20
1 7 14
1 3 7
1 11 1
2 15 2
2 3 8
2 12 13
2 5 19
2 17 13
3 7 16
3 0 20
3 17 6
4 7 11
4 3 14
4 18 5
4 0 12
4 1 12
4 6 5
4 13 4
5 4 6
5 3 18
5 12 19
5 0 12
5 11 10
5 17 2
6 4 14
6 16 3
6 1 11
6 8 9
6 2 4
7 18 8
7 12 14
7 5 11
7 1 19
8 15 15
8 16 6
8 7 2
8 14 17
8 13 8
8 2 1
8 9 8
9 15 8
9 12 18
9 11 13
9 17 19
9 13 2
10 4 4
10 16 6
10 5 8
10 11 4
10 9 11
11 15 3
11 12 3
11 17 7
12 4 16
12 3 20
12 5 11
13 16 18
13 5 11
13 1 18
13 11 4
13 8 8
13 9 15
14 15 15
14 12 7
14 6 11
14 8 8
15 4 14
15 3 2
15 10 2
15 17 5
15 8 7
16 0 12
16 10 9
16 17 3
16 14 5
16 2 13
17 4 1
17 3 4
17 18 2
17 11 8
17 9 6
18 11 12
2 17
55
