20 99
0 17 4
0 19 12
0 12 13
0 14 2
1 13 3
1 0 13
1 3 15
1 11 1
2 8 17
2 10 11
2 16 10
3 2 12
3 6 17
3 0 10
3 4 14
4 17 12
4 14 7
4 16 19
5 18 9
5 9 19
5 0 11
6 2 3
6 9 7
6 17 19
6 5 16
6 19 9
6 11 19
6 12 7
7 2 8
7 6 13
7 5 15
7 19 17
7 4 11
8 0 6
8 3 12
8 12 3
8 15 15
8 14 13
9 13 3
9 8 7
9 6 7
9 10 4
9 12 2
9 14 13
10 9 1
10 0 20
10 1 2
10 5 1
10 4 13
10 15 15
11 2 1
11 3 10
11 4 1
11 15 2
12 8 20
12 9 1
12 5 2
12 16 20
13 8 6
13 2 19
13 6 4
13 0 8
13 3 6
13 10 10
13 19 16
13 15 9
14 13 6
14 17 9
14 7 15
14 15 4
15 8 7
15 19 2
15 4 12
15 12 14
15 16 7
16 9 4
16 10 11
16 1 7
16 19 1
16 4 1
17 13 14
17 9 5
17 10 17
17 1 13
17 5 2
17 7 5
17 15 15
18 7 2
18 19 17
18 12 8
18 14 13
19 13 7
19 18 6
19 6 2
19 10 15
19 1 6
19 5 2
19 15 11
19 16 5
14 10
34
