20 96
1 16 3
1 4 10
1 19 4
1 9 16
1 15 11
1 5 12
2 10 7
2 4 6
2 13 1
2 6 5
2 5 3
3 16 17
3 19 9
3 5 5
3 8 8
4 14 13
4 10 7
4 9 15
4 8 19
5 0 8
5 4 16
5 17 2
6 16 12
6 11 4
6 2 6
6 18 4
6 5 18
6 8 12
7 4 16
7 19 15
7 17 15
7 12 11
7 5 7
8 12 17
8 6 20
8 5 7
9 14 5
9 10 7
9 16 7
9 11 5
9 15 14
9 12 9
10 0 7
10 14 20
10 4 14
10 13 20
10 6 7
10 5 17
10 8 14
11 2 13
11 12 3
11 6 20
11 5 1
12 4 10
12 15 18
12 18 9
12 8 1
13 0 10
13 14 11
13 10 7
13 15 16
13 18 16
14 0 12
14 10 8
14 4 13
14 1 4
14 19 14
14 17 11
14 13 11
14 12 17
15 16 7
15 2 7
15 12 9
15 18 13
15 6 2
16 4 16
16 17 15
16 13 14
16 15 10
16 2 6
16 18 9
16 6 2
16 5 13
17 13 1
17 6 10
17 7 16
17 8 1
18 13 4
18 2 10
18 12 8
19 0 8
19 16 13
19 17 9
19 2 5
19 5 8
19 8 6
14 6
51
