18 90
0 6 3
0 17 7
0 12 8
0 1 2
0 13 16
0 16 4
1 7 8
1 12 11
1 8 3
1 9 3
1 16 20
2 14 3
2 15 11
2 3 4
2 1 4
2 11 19
3 10 12
3 13 1
3 16 16
4 6 12
4 7 5
4 12 5
4 2 13
4 0 1
4 13 15
4 11 4
4 8 14
5 14 20
5 2 3
5 13 18
6 14 17
6 12 9
6 15 3
6 4 18
7 17 8
7 1 2
7 2 3
7 9 16
8 7 12
8 15 4
8 9 19
9 6 1
9 3 7
9 13 4
9 16 2
10 6 4
10 14 13
10 17 7
10 15 8
10 1 1
10 2 16
11 7 4
11 12 10
11 0 7
11 13 12
11 16 14
12 10 9
12 3 20
12 1 15
12 11 2
12 4 1
12 8 7
12 9 10
13 6 12
13 7 15
13 17 4
13 0 18
13 4 9
13 5 13
14 6 9
14 7 4
14 10 1
14 3 4
14 1 4
14 11 9
14 5 4
14 9 6
15 2 4
15 11 1
15 9 13
16 14 17
16 12 7
16 15 8
16 1 17
16 13 11
16 4 9
16 8 10
17 10 15
17 2 18
17 8 10
11 0
26
