19 92
0 5 11
0 9 19
0 8 17
1 12 19
1 13 16
1 8 14
1 17 16
2 1 4
2 13 15
2 9 9
3 5 2
3 1 4
3 12 12
3 15 9
3 0 6
3 8 8
3 18 17
3 7 10
3 2 8
4 11 9
4 9 1
4 6 13
4 15 12
4 17 13
4 2 9
5 11 12
5 13 10
5 15 1
5 17 2
6 1 3
6 8 13
6 2 3
7 11 7
7 8 12
8 0 3
8 2 8
9 16 20
9 1 17
9 3 19
9 14 20
9 13 10
9 0 13
9 18 9
10 16 20
10 11 10
10 15 20
10 4 1
11 16 3
11 10 2
11 13 5
11 6 6
11 8 8
11 17 20
11 4 10
12 16 11
12 1 3
12 10 14
12 9 4
12 6 3
12 0 18
12 18 14
12 17 6
12 2 14
12 4 19
13 10 2
13 11 2
13 9 16
13 6 7
13 18 3
13 2 10
14 16 19
14 15 9
14 18 13
14 7 4
14 4 17
15 0 9
15 8 20
15 7 6
16 12 7
16 14 9
16 11 17
16 0 17
16 8 5
16 7 3
17 1 6
17 13 7
17 6 12
17 18 17
17 7 1
18 16 11
18 5 20
18 11 13
3 16
76
