19 79
0 8 7
0 16 5
0 13 3
0 7 5
1 18 16
1 2 10
1 11 18
1 5 20
1 9 17
2 11 13
2 3 15
3 0 17
3 11 3
3 6 20
3 13 15
4 10 2
4 0 18
4 11 13
4 8 18
5 10 8
5 11 11
5 8 20
5 3 10
5 4 7
6 18 5
6 2 10
6 17 10
6 3 14
6 1 16
6 12 13
7 10 17
7 3 15
7 5 7
7 1 8
7 4 2
7 12 5
9 17 5
9 15 10
10 0 20
10 11 20
10 9 7
10 12 5
11 2 6
11 8 5
11 17 1
11 5 15
12 2 2
12 8 9
12 6 6
12 15 6
13 6 4
13 3 18
13 1 8
13 4 16
14 10 5
14 0 17
14 11 4
14 16 14
14 1 16
14 12 9
15 10 4
15 14 12
15 3 11
16 18 8
16 14 16
16 11 10
16 17 7
16 13 3
16 1 6
17 18 14
17 2 1
17 8 2
17 12 15
18 11 3
18 17 10
18 6 20
18 13 2
18 1 15
18 9 17
17 3
29
