18 78
0 8 13
0 5 16
0 10 5
0 16 5
1 15 1
1 10 16
1 0 9
2 14 14
2 7 3
3 8 7
3 1 17
3 4 7
3 15 19
4 6 18
4 11 3
4 13 8
4 15 6
4 2 3
4 3 8
5 11 14
5 15 11
5 9 13
5 2 12
6 11 5
6 5 19
7 14 9
8 1 2
8 15 10
8 14 9
9 6 12
9 4 17
9 10 17
10 13 14
10 4 20
10 7 13
10 16 11
11 8 7
11 1 12
11 15 18
11 10 10
11 9 2
11 7 10
11 16 10
11 0 2
12 8 4
12 11 18
12 13 18
12 4 5
12 15 12
12 17 13
12 0 15
13 8 10
13 15 8
13 9 18
13 17 12
13 14 13
14 1 2
14 9 5
14 7 18
14 2 17
15 12 15
15 7 4
15 16 4
15 2 16
16 8 2
16 13 16
16 1 15
16 4 9
16 12 11
16 10 1
16 14 20
16 2 9
17 5 20
17 15 19
17 14 1
17 7 19
17 2 17
17 3 18
16 2
74
