20 80
0 1 7
1 8 17
1 4 5
2 0 4
2 13 1
2 9 15
2 19 19
2 18 3
2 10 9
2 7 3
3 8 6
3 16 3
3 15 5
3 5 2
3 2 11
4 12 13
4 0 8
4 13 4
4 10 18
5 8 12
5 12 12
5 13 11
6 1 15
6 10 15
7 0 19
7 13 13
7 18 9
7 6 2
8 9 9
8 6 8
9 12 20
9 19 1
9 17 9
9 7 14
10 3 20
10 0 15
10 11 18
10 6 3
11 3 18
11 6 1
11 7 19
12 3 19
12 5 14
12 10 3
12 17 20
13 5 15
13 6 4
14 8 10
14 16 19
14 1 8
14 0 15
14 5 18
14 19 5
15 1 5
15 3 13
15 0 14
15 13 3
15 4 5
15 18 13
16 14 11
16 9 4
16 4 6
16 6 19
16 17 6
17 14 9
17 1 1
17 15 9
17 19 5
18 15 4
18 3 18
18 12 7
18 5 15
18 11 12
18 19 11
18 17 16
18 7 14
19 1 8
19 15 6
19 9 3
19 6 7
19 15
24
