18 81
0 4 7
1 2 2
1 3 14
1 17 9
1 7 18
1 15 16
2 14 16
3 14 19
3 16 11
3 1 2
3 4 8
3 7 9
3 9 3
3 15 14
4 2 20
4 14 14
4 16 13
4 11 2
4 10 7
5 1 16
5 13 17
6 14 13
6 0 11
6 3 9
6 5 2
6 15 9
7 2 17
7 14 1
7 1 9
7 17 7
7 8 18
7 6 8
8 16 13
8 1 1
8 10 12
8 6 15
8 13 7
9 2 10
9 17 20
9 11 10
9 4 10
9 7 10
9 10 11
10 0 13
10 5 5
10 12 1
10 17 10
10 8 4
10 4 17
10 7 11
11 7 9
11 13 5
12 3 8
12 10 17
12 6 15
13 2 10
13 3 16
13 11 8
13 4 7
13 15 3
13 6 11
14 2 19
14 0 10
14 1 1
14 5 10
14 8 10
15 2 15
15 1 18
15 5 12
15 12 13
15 17 13
16 14 20
16 0 17
16 5 15
16 17 6
16 8 17
16 9 5
17 2 8
17 1 18
17 7 16
17 6 16
16 14
70
