17 73
0 11 17
0 1 8
0 14 12
1 3 11
1 14 1
1 4 7
1 9 9
2 1 16
2 3 20
2 14 18
2 4 3
2 8 18
2 9 7
2 10 13
3 12 14
3 1 17
3 14 8
3 7 13
3 6 18
3 13 4
4 0 19
4 1 12
4 6 14
4 5 17
4 13 14
5 15 7
5 8 5
5 13 3
6 14 7
7 1 12
7 16 9
7 13 2
8 11 8
8 4 18
8 10 1
8 16 7
9 11 8
9 1 17
9 4 17
9 6 15
9 5 17
9 13 1
10 0 13
10 2 17
10 7 17
10 6 6
11 3 1
11 4 2
11 8 12
11 10 17
12 11 2
12 15 15
12 2 8
12 14 5
12 4 7
12 9 2
13 15 16
13 14 14
13 8 5
14 2 6
14 3 18
14 6 13
14 9 19
14 16 20
15 12 9
15 1 2
15 14 1
15 10 14
15 13 10
16 0 15
16 7 12
16 6 16
16 8 6
4 13
34
