20 93
0 4 17
0 11 6
0 7 15
0 16 1
1 10 10
1 4 8
1 9 15
1 15 2
1 5 17
2 13 7
2 1 15
2 0 18
2 15 9
2 5 17
3 1 4
3 19 20
3 2 15
3 4 17
3 12 20
3 8 14
3 9 12
3 11 17
4 14 9
4 18 17
4 15 12
5 2 19
5 10 6
5 12 6
5 9 3
5 3 6
6 14 6
6 13 1
6 0 17
6 2 18
6 12 20
6 11 4
6 16 14
7 17 13
7 0 2
7 2 7
7 11 9
7 3 2
8 1 19
8 19 18
8 2 12
9 1 11
9 10 12
9 8 18
10 2 2
10 9 1
10 7 14
11 14 5
11 18 12
11 10 12
11 12 6
11 8 4
11 9 7
12 6 12
12 13 6
12 4 2
12 7 18
12 3 5
13 14 17
13 8 18
13 5 19
14 1 19
14 19 8
14 8 9
14 11 16
15 18 19
15 2 9
15 7 7
15 16 11
16 17 14
16 19 14
16 0 11
16 12 16
16 11 11
16 5 14
16 7 16
17 1 14
17 18 18
17 19 16
17 5 7
17 16 11
18 17 12
18 4 13
18 11 20
19 13 9
19 17 3
19 11 10
19 5 18
19 16 4
9 0
41
