19 96
0 8 15
0 2 4
0 15 15
0 13 18
0 6 10
0 10 6
1 11 13
1 2 5
1 14 1
1 18 15
1 7 4
1 17 6
1 3 18
2 8 15
2 11 9
2 4 13
2 5 9
2 13 13
2 17 11
2 3 16
3 11 16
3 4 1
3 18 11
4 9 10
4 3 8
4 10 3
5 8 11
5 11 2
5 4 2
5 13 15
5 6 12
5 9 4
5 18 3
5 7 2
5 17 20
6 11 5
6 5 10
6 16 14
6 18 5
7 8 9
7 11 16
7 5 12
7 1 8
7 9 16
7 17 7
8 15 17
8 6 3
8 9 12
8 14 5
9 4 12
9 1 6
9 18 7
9 0 1
10 8 12
10 2 20
10 0 13
11 5 19
11 1 11
11 13 19
11 6 17
11 16 5
11 14 12
11 12 8
12 1 19
12 9 16
12 16 3
12 14 8
12 10 19
13 8 19
13 2 12
13 16 20
13 3 18
13 0 5
14 11 3
14 2 15
14 13 19
14 7 11
14 17 10
15 3 17
15 0 6
16 15 3
16 1 14
16 12 11
16 0 17
17 8 9
17 6 7
17 14 16
17 18 13
17 7 15
17 3 2
18 8 8
18 1 13
18 13 11
18 9 7
18 14 18
18 10 1
15 5
23
