17 72
0 7 11
0 16 14
0 3 3
0 11 12
0 8 18
1 0 5
1 10 10
1 14 16
1 12 15
2 13 3
2 10 1
2 14 10
2 4 5
3 9 6
3 4 19
4 13 18
4 10 16
4 1 9
4 2 11
4 11 16
4 5 2
4 6 1
5 9 11
5 13 15
5 7 3
5 10 7
5 3 20
5 8 2
5 12 2
5 4 1
6 10 3
6 16 15
6 3 12
6 8 15
7 3 6
7 2 14
7 15 9
8 13 20
8 0 5
8 16 17
8 3 17
8 5 18
8 6 17
9 13 16
9 3 17
9 2 6
10 9 8
10 1 15
10 3 16
10 8 8
10 6 6
11 1 12
11 14 3
11 6 20
12 9 5
12 10 9
12 14 14
13 3 13
13 15 16
13 5 1
13 6 18
14 0 8
14 10 3
14 3 14
14 15 14
14 6 3
14 4 1
15 2 6
16 13 9
16 0 4
16 14 6
16 6 18
8 4
26
