19 68
0 14 15
0 6 6
1 5 19
1 0 17
1 4 18
1 3 18
1 17 13
1 8 7
1 13 20
2 16 10
2 6 6
3 0 10
3 11 11
3 2 18
3 6 3
3 9 2
4 11 5
5 4 4
5 1 17
5 16 2
5 8 9
6 15 4
6 11 3
6 7 14
6 8 8
6 12 9
7 15 3
7 5 7
7 17 12
8 5 4
9 4 15
9 1 12
9 16 18
9 14 11
9 13 16
10 5 17
10 16 5
10 8 4
11 14 16
11 9 20
11 18 7
12 5 7
12 0 18
12 16 8
12 10 7
13 1 5
13 10 10
13 17 13
13 9 11
14 5 9
14 0 11
14 16 2
14 10 8
15 1 19
15 16 1
15 10 5
15 14 12
15 12 10
16 10 16
16 3 20
16 9 16
17 0 20
17 4 14
17 10 3
17 9 6
18 0 14
18 8 4
18 9 13
9 13
36
