18 81
0 9 15
0 10 19
1 0 1
1 5 19
2 8 14
2 13 20
3 7 10
3 12 12
3 13 5
3 4 16
3 0 12
3 17 5
4 7 17
4 2 12
4 14 10
4 3 5
4 17 18
4 11 18
5 12 18
5 14 8
5 6 8
5 0 15
5 16 14
6 8 2
6 13 13
6 4 18
6 5 3
7 13 19
7 6 13
7 11 18
8 2 16
8 10 16
9 12 8
9 14 16
9 3 20
9 10 7
10 7 16
10 9 12
10 13 15
10 0 11
10 17 18
10 16 4
11 7 16
11 12 17
11 13 7
11 10 2
11 6 7
11 1 19
11 0 1
11 17 7
12 2 19
12 6 18
12 17 14
12 11 15
13 7 16
13 12 7
13 2 18
13 9 12
13 10 12
13 4 5
13 0 5
13 5 8
14 9 4
14 15 2
14 3 7
14 4 19
14 5 18
15 8 4
15 14 8
15 6 17
15 17 9
15 11 11
15 16 7
16 2 19
16 17 12
17 12 2
17 14 5
17 15 11
17 3 9
17 10 15
17 6 10
9 3
41
