19 89
0 1 2
0 12 1
0 5 8
0 8 1
0 13 17
0 18 6
0 9 15
1 3 7
1 11 8
1 9 13
2 16 15
2 8 17
2 7 11
3 16 2
3 4 1
3 18 16
3 10 16
4 1 2
4 3 5
4 8 2
4 7 2
5 4 18
5 3 20
5 13 6
5 7 10
6 4 5
6 3 17
6 8 6
6 13 2
7 14 17
7 16 9
7 4 20
7 5 13
7 13 9
7 11 16
7 9 13
8 1 8
8 14 3
8 4 10
8 18 13
8 11 9
8 7 20
9 16 11
9 3 8
9 5 12
9 2 12
9 13 13
9 18 15
10 1 1
10 0 20
10 12 16
10 5 18
10 9 9
11 1 8
11 0 18
11 5 18
11 8 5
11 7 18
12 0 17
12 6 6
12 3 5
12 17 7
12 9 16
13 1 1
13 14 5
13 3 16
13 18 4
13 7 1
14 1 1
14 4 19
14 12 1
14 8 12
14 11 9
14 7 18
15 5 14
15 11 6
15 10 4
15 9 20
16 6 15
16 3 10
16 17 11
16 15 3
16 10 5
17 0 20
17 4 15
17 18 17
18 16 17
18 4 15
18 8 1
1 3
28
