16 73
0 11 4
0 5 6
1 14 7
1 15 10
1 11 10
2 11 6
2 0 1
2 8 4
3 2 4
3 14 13
3 10 19
3 13 8
3 8 1
4 1 11
4 14 4
4 12 20
4 15 8
4 0 13
5 12 16
5 3 10
5 11 8
5 10 17
5 9 19
5 13 3
6 2 18
6 15 11
6 9 11
7 1 4
7 4 15
7 11 18
8 2 2
8 12 13
8 3 3
8 11 14
8 10 17
8 0 2
8 6 18
9 4 3
9 15 13
9 11 19
9 10 20
9 8 12
10 2 13
10 15 7
10 9 9
10 8 17
11 4 8
11 15 18
11 10 3
11 5 7
12 14 2
12 7 16
12 3 3
12 13 2
12 8 8
12 6 4
13 12 13
13 7 1
13 4 2
13 11 7
13 5 8
14 2 13
14 12 16
14 3 4
14 15 5
14 10 19
14 9 13
14 13 16
14 5 10
14 6 7
15 4 12
15 9 4
15 13 16
3 7
17
