18 96
0 11 20
0 4 6
0 2 15
0 12 7
0 5 10
0 8 4
0 7 9
1 3 15
1 11 13
1 6 8
1 0 18
1 13 18
1 8 11
2 3 14
2 1 9
2 16 10
2 15 8
2 5 4
3 11 15
3 6 2
3 16 5
3 9 6
3 0 19
3 13 5
4 9 7
4 10 12
4 2 19
4 12 12
4 15 5
4 0 19
4 13 5
4 5 11
4 17 5
5 10 2
5 12 15
5 15 4
5 0 8
5 8 5
6 1 18
6 16 6
6 2 6
6 0 18
6 7 2
7 3 1
7 16 13
7 10 19
7 15 11
7 13 10
7 5 13
8 6 3
8 1 20
8 16 2
8 15 13
8 5 12
9 14 17
9 6 3
9 13 1
9 8 12
9 7 18
10 15 20
10 8 1
11 14 15
11 6 18
11 10 12
11 2 10
11 0 7
12 3 9
12 10 20
12 15 11
12 5 8
12 8 5
12 7 15
13 3 8
13 11 14
13 4 19
13 1 10
13 16 15
13 15 10
13 17 9
14 16 18
14 12 9
14 8 16
14 7 2
15 11 15
15 16 17
15 10 14
15 12 12
15 13 17
15 8 4
16 1 15
16 5 5
17 4 10
17 1 13
17 16 9
17 5 16
17 7 15
16 3
20
