18 85
0 1 16
0 9 6
1 2 18
1 10 3
1 9 7
1 15 19
2 5 8
2 4 15
2 7 16
2 8 3
3 5 6
3 0 11
3 1 16
3 14 9
3 16 18
3 9 9
3 15 18
3 6 16
4 14 17
5 17 19
5 2 10
5 16 17
5 12 20
5 15 8
5 6 5
6 3 16
6 11 12
6 2 14
6 13 5
6 12 15
7 3 10
7 2 7
7 8 17
7 12 8
8 11 7
8 4 1
8 16 14
8 13 7
8 15 4
9 14 16
9 12 13
10 11 12
10 1 8
10 16 2
11 5 1
11 3 2
11 7 11
11 8 6
11 13 5
11 12 8
12 1 18
12 2 17
12 14 17
12 7 18
12 8 10
13 17 1
13 1 4
13 4 16
13 8 13
13 15 18
14 1 5
14 7 8
14 8 2
14 16 19
14 12 16
15 17 12
15 0 7
15 4 1
15 2 15
15 8 19
15 9 8
15 6 13
16 5 9
16 0 18
16 14 5
16 13 2
16 12 4
16 9 8
16 15 8
17 5 8
17 11 12
17 0 10
17 7 11
17 12 8
17 15 16
4 16
17
