18 88
0 17 8
0 6 3
0 12 19
0 8 8
1 6 18
1 4 8
2 17 18
2 13 17
2 14 11
3 13 8
3 16 14
4 1 17
4 7 3
4 3 13
5 10 7
5 7 12
5 17 20
5 0 20
5 16 19
5 12 7
5 15 20
5 8 9
6 10 13
6 3 1
6 14 13
6 16 15
7 1 16
7 0 2
7 5 11
7 13 5
7 11 2
7 14 9
8 2 6
8 9 15
8 7 20
8 17 14
8 11 8
9 10 20
9 6 19
9 0 8
9 3 17
9 13 5
9 14 11
10 2 20
10 7 1
10 17 20
10 6 6
10 5 1
10 14 13
10 4 10
11 2 6
11 9 15
11 7 10
11 17 9
11 16 11
11 4 15
11 15 19
11 8 19
12 3 11
13 2 13
13 10 8
13 1 4
13 16 18
13 12 14
13 8 14
14 1 3
14 17 17
14 5 15
14 13 1
14 11 8
14 8 6
15 10 17
15 1 13
15 5 4
15 11 19
15 4 1
16 2 12
16 10 7
16 7 11
16 5 15
16 11 20
16 14 19
16 12 2
17 10 7
17 9 9
17 16 16
17 12 15
17 8 3
8 3
42
