19 91
0 13 8
0 8 2
1 11 10
1 7 13
1 5 8
2 13 17
2 15 10
2 8 19
3 6 8
3 12 6
3 9 7
4 14 7
4 13 5
4 2 13
4 3 8
5 11 7
5 17 9
5 6 8
5 4 10
5 3 4
5 8 5
5 16 15
5 12 1
6 1 13
6 18 15
6 7 16
6 13 3
6 5 11
6 15 15
7 5 7
7 2 5
7 16 16
7 9 20
8 14 3
8 7 15
8 5 11
8 4 18
8 0 9
8 16 9
8 9 18
9 17 12
9 13 11
9 6 17
9 4 20
9 16 4
10 17 10
10 5 1
10 6 13
10 8 8
10 0 3
11 14 15
11 17 20
11 2 19
11 3 7
11 0 1
11 9 5
12 1 15
12 18 10
12 7 20
12 0 9
12 16 18
14 1 1
14 18 8
14 13 11
14 4 10
14 9 16
15 14 15
15 17 4
15 6 14
15 3 11
15 8 14
15 0 10
15 12 2
15 9 4
16 10 3
16 1 4
16 11 7
16 7 16
16 13 9
16 15 15
16 4 4
16 0 19
16 9 2
17 7 11
17 2 13
17 6 16
17 3 3
17 0 15
18 1 6
18 14 18
18 8 5
11 15
40
