19 84
0 5 15
0 8 4
0 12 6
0 3 6
0 17 11
1 7 1
1 0 1
1 5 14
1 13 20
1 16 4
1 8 18
1 14 16
2 7 10
2 13 20
2 18 2
3 0 5
3 5 11
3 15 6
3 14 4
4 7 17
4 11 13
4 15 11
4 12 14
4 14 8
4 17 10
5 10 18
5 7 5
5 11 17
5 1 4
6 4 15
6 0 9
6 15 9
6 14 6
7 16 12
7 18 6
7 9 5
7 14 3
7 3 5
8 7 17
8 5 3
8 6 9
8 11 13
9 4 9
9 5 3
9 8 1
9 11 7
10 4 18
10 7 7
10 0 20
10 15 15
10 12 8
10 14 18
10 17 15
11 4 8
11 10 10
11 8 4
11 1 2
11 3 8
12 4 12
12 5 13
12 13 9
12 16 14
12 9 6
12 15 2
13 7 4
13 2 18
13 9 6
14 12 16
15 0 11
15 13 10
15 11 12
15 12 2
16 0 18
16 5 15
16 6 2
16 18 9
16 9 19
17 4 6
17 6 3
17 18 6
17 1 8
18 0 10
18 5 11
18 8 14
17 14
23
