19 85
0 14 19
0 13 16
0 18 20
0 12 14
1 0 12
2 4 5
2 15 4
2 3 10
2 13 4
2 1 13
2 7 17
2 12 12
3 2 18
3 17 5
3 6 8
3 0 15
4 13 18
4 10 12
4 7 17
5 4 20
5 13 1
6 4 16
6 14 18
6 9 6
6 5 20
6 12 10
7 4 14
7 15 17
7 11 18
8 2 3
8 16 5
8 4 11
8 3 3
8 9 11
8 18 6
9 2 13
9 17 14
9 8 11
9 10 4
9 1 16
9 11 12
9 7 11
9 18 11
10 5 20
11 6 10
11 15 9
11 10 15
11 1 4
11 5 2
12 4 17
12 13 14
12 11 5
12 18 9
12 5 15
13 8 11
13 15 1
13 11 1
13 7 14
13 18 15
13 12 17
14 17 15
14 13 20
14 11 20
14 18 2
14 5 17
15 2 12
15 16 10
15 6 17
15 8 14
15 0 9
15 3 20
15 7 2
15 9 11
15 18 6
15 5 20
16 0 12
16 3 11
16 1 9
17 2 18
17 3 20
17 9 9
18 2 1
18 4 10
18 10 11
18 1 17
1 13
12
