19 78
0 8 10
0 12 2
0 5 16
0 2 13
0 15 4
0 1 19
1 5 18
1 17 8
1 11 16
1 2 19
1 14 19
2 0 5
2 4 4
3 18 17
3 10 3
3 17 10
3 9 11
3 7 8
3 14 19
4 18 1
4 17 20
4 9 15
5 17 5
5 7 15
5 16 10
5 1 15
6 8 19
6 0 16
6 3 9
6 15 1
6 14 20
6 13 12
7 18 14
7 8 17
7 9 15
7 16 1
7 4 5
8 18 13
8 5 18
8 0 17
8 9 17
8 11 11
9 8 5
9 12 17
9 10 20
9 7 16
9 2 9
9 4 15
9 13 8
10 18 5
10 9 9
10 3 3
10 4 4
10 14 17
10 13 19
11 10 18
11 3 7
11 16 10
11 4 8
12 15 3
12 1 12
12 14 8
13 1 18
13 14 17
14 12 2
15 17 1
16 9 7
16 3 9
16 13 17
17 12 2
17 10 1
17 0 19
17 9 12
17 7 18
18 12 2
18 9 4
18 11 12
18 4 9
8 6
0
