17 75
0 2 13
0 4 3
0 3 19
0 13 17
0 10 9
0 11 10
0 8 14
0 12 18
1 2 2
1 4 7
1 0 5
1 13 2
1 7 11
1 6 16
1 16 4
2 12 7
3 5 16
3 8 19
3 12 5
3 16 4
4 0 12
4 9 17
4 8 18
4 7 1
4 12 16
5 4 8
5 3 9
6 4 19
6 12 7
7 13 5
7 5 13
7 8 8
7 6 4
8 1 5
8 10 4
8 11 10
8 7 1
8 6 9
9 0 3
9 11 6
9 8 19
9 7 19
10 1 5
10 0 9
10 6 3
10 12 15
11 1 18
11 7 7
12 2 15
12 1 18
12 3 8
12 10 18
12 5 11
12 8 12
12 7 6
12 6 6
13 4 18
13 1 5
13 11 11
14 2 16
14 0 17
14 10 4
14 5 1
14 8 20
14 15 8
15 4 6
15 14 13
15 11 16
15 5 9
15 12 10
16 2 13
16 4 11
16 1 12
16 3 5
16 10 2
11 9
17
