18 72
0 6 11
0 11 11
0 14 4
0 17 14
0 13 1
0 1 19
0 4 10
0 2 20
0 5 6
1 14 18
1 12 6
1 5 9
2 10 20
2 15 18
2 7 5
2 13 7
2 3 2
3 11 5
3 7 3
4 14 18
4 15 16
5 11 13
5 17 1
5 4 12
5 12 4
6 9 2
6 16 1
6 5 12
7 10 4
7 14 16
7 9 12
7 17 10
7 12 10
8 10 10
8 9 14
8 15 2
8 17 16
8 7 20
8 4 19
8 2 15
8 12 20
8 5 9
9 6 18
9 10 3
9 11 18
9 17 17
9 2 20
10 6 15
10 17 12
10 12 1
11 1 20
12 14 16
12 17 10
12 4 11
12 2 2
13 10 12
13 9 1
13 17 3
13 0 7
14 15 6
14 0 8
14 4 16
14 12 15
15 17 16
15 16 14
16 10 16
16 7 13
16 0 14
16 2 1
16 12 10
16 5 6
17 14 3
8 2
58
