20 110
0 10 20
0 3 17
0 19 16
0 9 19
0 1 9
0 14 3
0 16 20
0 18 6
0 13 16
1 3 10
1 14 14
1 16 6
1 13 14
1 11 14
1 0 17
2 5 6
2 6 3
2 1 7
2 14 18
2 12 19
3 6 6
3 18 4
3 2 20
3 17 11
3 11 18
4 5 13
4 15 2
4 9 14
4 16 18
4 13 11
5 4 17
5 14 5
5 12 14
5 2 3
5 0 18
6 15 4
6 18 17
7 4 6
7 6 13
7 15 18
7 14 3
7 12 20
7 18 14
8 5 13
8 4 17
8 6 9
8 14 11
8 16 13
8 18 17
8 11 3
9 6 8
9 10 12
9 7 8
9 18 15
9 11 15
10 8 13
10 7 7
10 12 3
10 16 11
10 18 14
11 5 9
11 4 15
11 6 13
11 3 1
11 15 19
11 19 17
11 9 9
11 18 12
11 17 20
12 4 12
12 3 7
12 14 7
12 17 1
13 8 5
13 6 15
13 15 11
13 7 17
13 14 16
13 12 7
14 6 15
14 3 15
14 18 11
14 2 19
15 10 3
15 19 19
15 18 1
15 17 11
16 19 18
16 9 16
16 18 8
16 13 5
16 11 7
17 5 17
17 19 20
17 1 16
17 14 12
17 16 16
17 2 20
17 0 14
18 8 6
18 10 17
18 13 13
19 8 19
19 4 13
19 10 12
19 3 17
19 15 2
19 16 19
19 18 14
19 11 4
18 0
36
