18 85
0 15 2
0 3 20
0 12 10
0 10 9
0 8 1
0 7 9
1 0 15
1 12 14
1 5 14
2 1 1
2 14 14
2 16 1
2 10 16
3 11 12
3 16 6
3 12 19
4 6 13
4 9 19
4 0 8
4 14 18
4 13 6
4 10 16
4 8 6
5 1 8
5 11 6
5 2 17
6 1 12
6 15 9
6 9 14
6 14 3
6 13 7
6 17 15
6 12 5
6 4 10
6 5 20
7 6 11
7 1 13
7 14 11
7 8 2
7 5 20
8 11 7
8 3 18
8 17 4
8 4 14
9 1 11
9 2 11
9 13 13
9 16 18
9 12 18
9 10 8
9 7 11
10 16 5
10 12 19
10 7 2
11 1 4
11 14 20
11 2 1
11 13 16
11 17 6
11 16 5
12 6 7
12 1 4
12 14 17
12 2 12
12 16 4
12 4 5
12 7 20
13 1 15
13 17 16
13 10 10
13 5 20
14 15 16
14 9 11
14 3 18
15 11 3
15 16 19
15 10 18
15 5 19
16 1 7
16 9 8
16 4 6
17 1 1
17 9 2
17 14 4
17 16 10
0 5
51
