19 80
0 4 9
0 11 1
0 7 14
0 2 9
0 10 3
1 4 19
1 6 6
1 9 1
1 13 19
1 15 11
1 10 5
2 0 15
2 1 7
3 6 1
4 7 5
4 2 4
5 7 1
5 12 12
5 3 19
5 14 1
6 4 17
6 0 13
6 13 15
6 12 15
6 8 14
7 1 18
7 16 1
7 2 10
7 15 20
7 10 8
8 18 4
8 13 4
8 12 12
8 17 9
8 16 2
9 18 5
9 4 15
9 7 6
9 1 16
9 17 9
9 15 3
9 3 6
9 10 18
10 18 11
10 5 6
11 7 7
11 13 7
11 3 1
11 14 13
12 4 19
12 13 2
12 16 5
12 3 18
12 14 1
13 1 14
13 3 9
14 4 5
14 5 15
14 13 17
14 17 19
14 15 5
15 18 16
15 1 20
15 12 1
15 16 1
15 3 5
16 4 9
16 9 3
16 1 18
16 12 8
16 2 5
17 6 9
17 12 11
17 14 1
18 11 8
18 6 15
18 9 10
18 13 12
18 12 20
18 17 7
7 0
28
