20 89
0 8 5
0 15 5
0 5 2
0 1 10
1 2 7
1 10 5
1 16 8
1 12 20
1 3 9
1 7 15
1 4 12
2 8 12
2 18 1
2 10 11
2 9 1
2 5 4
2 7 2
2 0 8
2 14 13
3 2 3
3 17 8
3 10 9
3 15 3
3 11 4
4 17 14
4 10 5
4 15 17
4 3 6
4 19 3
4 0 16
5 13 2
5 3 4
6 3 7
6 7 11
7 10 5
7 15 6
7 4 6
8 3 11
8 19 6
8 0 8
8 14 1
9 6 5
9 18 19
9 13 1
9 5 18
9 12 11
9 7 13
9 0 18
10 15 9
10 12 6
10 4 3
11 9 13
11 13 2
11 1 19
11 14 18
12 18 6
12 15 12
12 3 8
12 19 9
12 0 3
12 14 19
13 6 14
13 8 17
13 10 5
13 15 18
13 1 7
13 4 2
14 6 12
14 18 8
14 13 14
14 5 2
14 0 5
15 2 8
15 17 20
15 16 5
16 1 2
16 11 17
16 0 6
16 14 12
17 9 17
17 16 7
17 5 3
17 12 2
18 5 10
18 7 13
18 0 10
19 9 4
19 13 1
19 16 5
15 11
21
