20 113
0 3 1
0 7 4
0 17 7
0 18 13
0 4 9
0 1 10
0 11 15
1 3 18
1 18 4
1 4 15
1 19 18
1 9 12
1 5 9
2 15 19
2 17 20
2 19 6
2 9 14
2 12 19
2 8 2
2 14 17
2 11 4
3 10 1
3 18 11
3 8 4
3 16 13
3 11 10
4 7 5
4 18 10
4 1 6
4 14 19
5 3 16
5 6 2
5 13 8
5 2 5
5 12 7
5 14 20
6 3 20
6 0 1
6 18 4
6 14 5
6 11 17
7 12 7
7 16 16
8 0 10
8 18 7
8 4 3
8 5 19
8 12 5
8 1 14
8 16 9
9 10 5
9 17 16
9 2 18
9 5 6
9 8 18
9 14 18
10 13 7
10 17 18
10 1 13
11 15 9
11 19 8
11 2 4
11 5 17
12 0 4
12 15 19
12 17 12
12 18 5
12 8 14
12 1 4
12 16 12
12 11 8
13 10 12
13 6 11
13 7 5
13 18 18
13 8 7
13 1 6
13 14 8
14 6 10
14 13 12
14 12 10
14 16 6
14 11 4
15 0 10
15 6 16
15 17 5
15 4 1
15 16 16
15 14 4
16 3 1
16 10 1
16 0 10
16 6 3
16 13 2
16 18 6
16 4 12
16 9 18
16 8 20
16 1 9
16 14 8
17 13 13
17 1 3
17 16 11
18 5 15
18 1 19
19 3 18
19 10 8
19 15 14
19 7 19
19 9 9
19 2 3
19 5 17
19 1 19
6 12
47
