17 67
0 7 5
0 4 19
1 16 7
1 13 14
1 2 13
1 4 12
2 5 2
2 8 16
2 15 8
3 6 11
3 14 14
3 10 19
4 16 5
4 1 7
5 6 10
5 11 10
5 9 7
5 8 18
5 14 9
5 15 9
5 10 16
5 1 9
5 3 19
6 14 2
6 3 12
7 11 15
7 14 6
7 4 20
8 7 5
8 11 14
9 13 4
9 2 1
9 14 14
9 15 6
9 4 16
10 5 6
10 16 20
10 9 20
10 2 6
10 14 14
10 15 1
10 1 1
10 4 18
11 16 10
11 8 8
11 15 1
12 16 15
12 7 14
12 13 6
12 2 7
12 1 7
12 4 3
13 6 12
13 0 16
13 11 17
13 8 16
13 14 12
13 10 5
13 4 18
13 3 20
15 6 15
15 14 10
15 3 20
16 11 17
16 2 15
16 10 12
16 3 16
3 15
19
