20 89
0 7 18
0 11 2
1 12 10
1 18 7
1 7 3
1 9 4
1 16 1
1 8 7
1 11 1
1 3 14
2 12 19
2 18 17
2 19 15
2 15 20
2 17 16
2 6 14
3 18 15
3 19 1
3 9 17
3 16 17
3 15 11
3 11 8
3 1 14
4 19 20
4 9 1
4 16 17
4 15 10
4 2 20
6 9 15
6 10 10
6 1 8
6 3 20
7 10 11
7 2 11
7 17 16
8 0 1
8 9 19
8 15 9
8 11 20
8 2 12
8 3 6
9 19 18
9 14 14
9 1 16
9 17 4
10 12 1
10 0 18
10 8 1
10 11 19
10 2 1
10 14 19
11 19 9
11 13 10
11 1 16
11 17 17
12 13 17
12 2 6
12 1 9
13 4 2
13 7 9
13 19 9
13 9 4
13 15 9
13 14 2
13 17 11
14 4 14
14 0 4
14 16 18
14 10 6
14 17 7
15 12 12
15 0 12
15 7 3
16 0 1
16 14 20
16 1 13
17 4 11
17 0 8
17 16 2
17 13 4
17 1 14
18 0 7
18 8 18
18 1 6
18 3 15
19 18 6
19 5 1
19 9 17
19 11 18
19 14
41
