17 74
0 9 2
0 2 3
0 12 3
0 15 10
0 3 7
0 14 18
1 13 5
1 9 5
1 12 7
1 11 14
1 15 19
2 13 14
2 6 17
2 8 16
3 5 2
3 12 12
3 0 12
3 16 8
3 10 1
3 14 4
4 1 1
4 0 9
4 15 19
4 6 10
4 3 2
5 13 17
5 2 9
5 7 1
5 0 10
5 3 2
7 12 1
7 15 20
7 8 19
8 9 17
8 1 18
8 12 6
8 11 17
8 15 1
8 16 14
8 6 20
8 10 1
8 3 19
9 12 10
9 4 6
10 13 8
10 9 10
10 4 1
11 15 17
11 10 1
12 2 8
12 5 6
12 11 8
12 16 6
12 10 20
13 1 4
13 4 6
13 6 20
14 9 12
14 5 4
14 1 19
14 15 12
14 16 7
14 6 4
14 8 4
14 3 10
15 2 3
15 6 5
15 10 1
15 14 5
16 7 1
16 0 13
16 6 19
16 8 2
16 14 15
10 6
19
