17 68
0 11 8
0 1 14
0 10 13
0 9 7
1 11 10
1 10 12
2 6 9
2 13 14
2 9 17
3 5 12
3 11 1
3 14 8
4 6 18
4 10 6
4 16 4
5 11 9
5 6 4
5 2 2
5 4 14
5 3 20
5 7 3
5 15 13
5 14 1
5 8 8
6 2 8
6 13 18
6 10 15
7 5 20
7 11 16
7 6 1
7 2 19
7 15 1
7 10 2
7 0 3
8 5 17
8 1 17
8 14 7
9 10 12
10 5 12
10 12 9
10 13 8
10 3 8
10 15 3
10 8 12
10 16 5
10 9 19
11 6 14
11 16 20
12 4 6
12 7 11
12 16 9
12 0 18
13 2 18
13 4 11
13 10 10
13 9 11
14 11 1
14 4 17
14 7 1
14 0 15
15 11 20
15 6 12
15 3 10
15 8 17
15 0 17
16 5 18
16 12 4
16 0 4
10 8
37
