20 96
0 16 10
0 11 11
0 17 15
0 3 13
0 15 10
1 18 18
1 11 5
1 5 16
1 17 16
1 3 16
1 19 4
1 4 8
1 8 16
2 14 2
2 0 15
2 19 14
3 12 1
3 11 17
3 8 13
3 15 2
4 16 1
4 11 18
4 3 9
4 19 16
4 8 15
4 15 9
5 12 12
5 2 7
5 4 9
6 11 2
6 13 6
7 12 11
7 11 15
7 13 18
7 1 13
7 5 19
7 17 15
7 10 7
7 0 15
8 16 15
8 14 8
8 13 15
8 1 9
8 0 14
8 7 2
9 12 3
9 16 20
9 14 4
9 7 13
10 16 14
10 13 20
10 5 2
10 17 1
10 3 17
10 0 1
11 12 3
11 18 20
11 17 10
11 10 12
11 3 6
11 4 7
11 15 8
12 14 17
12 10 20
12 0 3
13 16 13
13 19 13
13 4 12
13 8 9
14 12 12
14 1 5
14 3 11
14 9 4
15 18 19
15 2 20
15 11 6
15 5 2
16 5 10
16 17 13
16 0 11
16 19 4
16 8 10
16 9 18
17 6 15
17 2 8
17 13 20
17 0 13
17 19 13
18 12 2
18 1 20
18 5 20
18 0 16
18 19 5
19 17 15
19 3 5
19 15 12
5 19
28
