18 77
0 16 19
0 15 11
0 7 1
0 5 9
1 9 1
1 11 5
1 6 2
1 15 3
1 12 14
2 14 7
2 17 13
2 1 17
2 5 2
2 12 12
3 0 18
3 9 2
4 3 17
4 6 12
4 2 14
4 15 8
4 5 12
5 3 11
5 9 4
5 6 19
5 15 6
6 13 14
6 12 5
7 10 11
7 1 12
8 14 11
8 3 8
8 5 17
9 14 14
9 10 9
9 7 6
9 1 19
10 17 7
10 16 9
10 7 16
10 5 20
11 14 4
11 3 18
11 6 16
11 10 18
11 12 20
12 14 20
12 3 15
12 6 19
12 4 15
12 15 1
12 7 17
13 0 19
13 10 9
13 4 11
13 15 19
14 3 15
14 9 7
14 16 12
14 2 12
14 4 2
14 15 20
14 12 2
15 3 14
15 2 8
15 10 1
15 13 2
16 14 17
16 17 18
16 0 5
16 10 2
16 5 12
17 8 5
17 3 17
17 10 20
17 7 4
17 5 3
17 12 15
10 13
16
