20 101
0 19 14
0 17 6
0 1 4
0 11 3
0 2 15
1 15 3
1 19 9
1 17 6
1 14 2
1 10 10
1 18 9
1 11 10
1 9 11
2 0 12
2 1 7
2 7 9
2 13 4
3 15 2
3 0 3
3 4 6
3 10 13
3 18 6
3 7 2
3 11 19
3 12 11
4 3 19
4 5 10
4 16 15
4 12 5
5 15 14
5 18 1
5 7 6
6 15 20
6 0 2
6 10 15
6 1 14
6 12 4
6 8 5
6 9 4
7 0 15
7 10 20
7 5 1
7 18 6
8 17 4
8 0 3
8 3 16
8 5 13
8 11 10
8 13 11
8 16 3
9 0 2
9 14 10
9 6 5
10 15 19
10 19 15
10 4 5
10 14 2
11 17 15
11 0 18
11 4 11
11 10 8
11 18 6
11 12 16
11 6 5
12 17 8
12 1 16
12 7 1
12 11 10
12 8 11
13 15 1
13 0 13
13 14 5
13 16 20
13 12 19
13 6 12
14 17 7
14 3 4
14 10 13
14 5 8
14 1 4
14 8 16
14 9 12
15 3 2
15 18 20
15 13 17
15 9 3
16 11 13
17 19 13
17 18 13
17 11 5
17 2 2
18 19 7
18 17 8
18 5 17
18 16 17
18 8 6
19 10 16
19 5 1
19 1 18
19 13 5
19 2 9
5 9
21
