20 82
0 16 9
0 18 8
0 8 17
0 14 3
0 2 7
1 16 3
1 9 16
1 5 11
1 4 15
2 10 20
2 19 17
3 2 8
3 11 13
3 6 16
3 4 5
3 19 12
4 16 2
4 2 11
4 6 4
4 5 4
4 7 7
4 19 17
5 9 1
5 6 13
5 17 2
5 1 14
6 14 9
6 7 7
6 17 13
7 12 10
7 2 5
7 15 12
8 14 12
8 5 6
8 10 10
8 15 18
9 12 14
10 6 7
10 15 10
11 16 5
11 12 14
11 2 9
11 10 7
11 4 20
11 19 5
12 16 5
12 8 1
12 11 13
12 6 18
12 19 2
12 17 13
13 8 5
13 10 18
14 18 15
14 8 14
14 0 17
14 2 2
14 6 6
14 5 6
15 12 10
15 9 8
15 4 6
16 12 2
16 2 7
16 9 9
16 5 11
16 17 3
17 14 11
17 9 10
17 5 8
17 4 14
17 1 6
18 16 11
18 8 20
18 0 15
18 2 18
18 13 16
18 6 19
18 7 5
18 10 12
19 5 19
19 4 11
19 6
30
