19 73
0 2 3
0 6 14
0 5 11
0 14 18
0 7 17
1 6 6
1 14 15
1 9 15
1 12 4
1 10 11
1 7 18
2 6 9
2 4 8
2 0 5
2 11 6
3 5 13
3 11 20
4 3 16
4 12 11
4 11 17
5 3 4
5 0 13
5 16 4
6 2 15
6 18 18
6 14 5
6 11 20
6 13 20
6 7 18
7 2 14
7 6 3
7 5 20
8 2 3
8 1 1
8 14 11
8 12 4
8 16 16
8 7 4
9 2 17
9 18 9
9 1 4
9 16 13
10 2 9
10 15 11
11 18 3
11 15 5
11 5 20
11 9 16
12 2 6
12 1 17
12 8 20
13 2 6
13 15 12
13 1 10
13 11 11
13 7 2
14 8 2
15 6 2
15 18 19
15 12 17
15 10 16
15 11 2
16 15 16
16 12 1
17 4 9
17 15 7
17 0 5
17 16 6
17 7 18
18 2 9
18 3 16
18 9 9
18 7 10
11 1
32
