18 77
0 4 3
0 3 6
0 12 20
0 17 10
0 11 10
0 10 13
1 6 18
1 5 1
1 17 2
1 14 4
1 10 2
1 15 13
1 7 7
1 16 3
2 1 16
2 17 14
2 13 4
2 9 6
2 10 5
2 15 15
2 7 12
2 16 3
3 5 14
3 1 3
3 8 8
3 2 14
4 0 17
4 14 10
4 10 16
4 16 15
5 6 6
5 10 9
5 15 13
6 1 15
6 13 16
6 11 16
7 4 18
7 10 12
8 12 14
8 13 15
8 11 2
9 12 7
9 17 8
9 13 20
9 15 14
10 4 7
10 3 17
10 17 11
10 0 6
10 16 8
11 4 8
11 3 2
11 6 10
11 1 1
11 0 16
12 4 5
12 13 4
12 11 17
13 3 11
13 17 15
13 0 5
13 8 14
13 9 14
14 4 20
14 5 6
14 15 5
15 1 1
15 12 5
15 0 6
15 13 9
15 9 19
16 4 9
16 1 6
16 12 13
16 17 1
16 7 4
17 14 5
13 5
21
