17 79
0 9 18
0 15 12
0 4 9
0 16 7
0 8 5
1 3 12
1 14 8
1 7 5
2 3 17
2 14 16
2 11 20
2 8 1
2 10 19
3 9 9
3 4 17
4 5 13
4 12 14
4 8 8
4 2 17
5 6 8
5 15 16
5 4 19
5 16 9
5 8 9
5 7 8
5 0 13
6 13 11
6 9 12
6 4 1
6 10 17
7 6 2
7 10 17
7 0 16
8 3 19
8 11 6
8 7 13
8 10 3
8 2 7
9 13 1
9 16 8
9 8 16
10 13 6
10 15 16
10 14 7
10 12 4
10 2 20
10 0 11
11 3 8
11 4 17
11 12 12
11 7 15
12 6 2
12 9 13
12 15 19
12 14 18
12 16 2
13 5 5
13 15 3
13 14 12
13 4 13
13 1 15
14 6 10
14 9 5
14 15 10
14 16 6
14 8 9
14 10 9
14 2 20
14 1 5
14 0 17
15 6 10
15 14 8
15 1 12
16 5 14
16 6 13
16 3 16
16 4 8
16 10 9
16 1 18
2 11
26
