17 80
0 3 9
0 12 9
0 10 11
0 7 17
0 13 1
1 4 18
1 13 3
1 5 15
1 8 19
1 16 10
2 4 5
2 10 17
2 11 14
2 6 3
2 5 5
3 4 19
3 16 9
4 9 1
4 11 18
4 15 7
4 13 12
4 2 6
5 9 10
5 11 4
5 13 16
5 1 12
5 16 14
6 3 1
6 11 13
6 15 8
6 2 9
6 0 20
7 4 9
7 14 6
7 6 18
7 15 12
7 16 19
8 4 2
8 12 20
8 14 4
8 5 11
8 16 20
8 2 10
9 4 2
9 6 20
9 0 14
10 3 16
10 12 11
10 6 15
10 2 7
11 15 9
11 13 5
11 5 2
11 2 19
12 4 10
12 3 5
12 14 7
12 7 13
12 13 16
12 1 18
12 5 20
12 2 15
13 3 12
13 14 19
13 8 12
13 16 20
13 0 4
14 9 19
14 11 5
14 13 5
14 8 15
14 16 17
15 14 15
15 11 14
15 6 5
15 13 18
15 16 4
16 9 20
16 1 12
16 8 3
7 13
64
