20 94
0 7 10
0 1 5
0 11 14
0 2 1
1 0 18
1 2 14
2 1 7
2 14 10
2 13 18
2 0 15
2 10 4
3 17 10
3 16 4
3 13 7
3 12 20
3 0 1
3 2 5
4 7 14
4 1 10
4 13 11
4 2 2
4 10 9
5 11 20
5 15 1
5 14 15
5 16 5
5 12 20
5 2 2
5 9 7
6 11 3
6 13 5
6 10 5
7 1 19
7 6 14
7 15 13
7 3 13
7 16 10
7 12 20
8 7 14
8 17 19
8 9 17
9 11 20
9 18 16
9 0 6
9 2 16
9 10 13
10 6 15
10 11 15
10 8 20
10 13 16
10 0 11
11 3 3
11 12 11
11 9 8
12 1 13
12 19 8
12 9 10
12 10 9
13 3 9
13 8 8
13 16 2
13 12 9
14 7 20
14 1 12
14 6 5
14 15 12
14 8 4
14 0 11
15 7 1
15 11 10
15 14 16
15 19 6
15 8 2
15 13 2
15 2 12
15 9 7
16 17 11
16 2 20
16 10 9
17 7 1
17 5 11
17 15 2
17 3 1
17 8 1
17 0 11
17 2 15
18 6 16
18 15 13
18 17 15
18 16 19
18 0 13
19 6 12
19 11 12
19 3 17
4 5
11
