18 72
0 6 9
0 10 5
0 8 7
0 13 11
0 17 19
0 15 6
0 4 10
1 11 14
1 4 14
2 16 2
2 17 9
2 12 9
2 14 3
3 11 6
3 9 15
3 17 17
3 0 7
3 1 4
4 11 6
4 9 1
5 6 18
5 11 19
5 12 8
5 14 1
6 8 20
6 9 10
6 17 4
6 3 13
6 4 9
7 11 20
7 13 5
7 17 17
7 1 12
8 6 17
8 11 10
8 9 5
8 3 14
8 15 19
8 12 13
8 5 15
8 1 2
9 12 3
9 4 13
10 7 10
10 9 2
10 5 14
10 1 1
10 14 13
11 2 12
11 15 12
11 14 14
12 6 17
12 17 18
12 0 6
12 5 19
12 4 3
12 14 12
13 17 8
13 12 3
13 5 12
14 7 15
14 17 1
14 3 16
14 15 6
15 13 20
15 2 3
15 4 14
16 7 5
16 3 14
16 0 10
16 4 3
17 11 13
10 9
33
