17 74
0 7 17
0 16 11
0 1 12
0 14 14
0 9 5
1 7 17
1 8 11
1 16 17
1 10 7
1 11 1
1 0 4
2 4 13
2 8 2
2 6 18
2 3 16
2 5 16
2 14 14
3 8 12
3 16 14
3 2 6
3 12 9
3 11 5
3 5 19
3 9 10
4 2 19
4 1 19
5 2 14
5 12 5
5 13 4
6 8 5
6 16 4
6 2 12
7 4 12
7 3 12
7 11 4
7 1 9
8 15 5
8 2 4
8 5 8
8 9 4
9 7 8
9 16 5
9 13 6
9 14 20
10 7 18
10 15 3
10 13 8
10 9 7
11 3 5
11 1 19
11 14 6
11 0 6
12 8 18
12 6 10
12 5 18
12 14 19
13 10 18
13 12 16
13 11 16
14 1 16
14 5 3
14 13 7
15 4 6
15 8 20
15 10 19
15 12 8
15 13 7
15 14 18
15 0 8
16 3 2
16 1 2
16 14 11
16 0 11
16 9 12
12 11
26
