16 72
0 4 3
0 2 13
0 13 20
0 6 6
1 0 18
1 5 2
1 15 13
1 8 7
1 9 20
1 13 18
1 11 2
2 0 16
2 4 15
2 8 9
2 11 5
2 6 13
3 10 7
3 15 10
3 14 15
4 10 8
4 2 3
4 3 16
4 9 6
4 13 9
4 11 20
4 6 2
5 6 6
6 0 8
6 7 15
6 15 19
6 14 2
6 8 1
6 9 17
7 0 17
7 8 5
8 9 5
8 11 17
8 6 12
9 0 13
9 5 20
9 7 3
9 2 20
9 12 14
9 3 11
10 5 19
10 14 7
11 0 3
11 15 6
11 12 15
11 8 2
11 3 13
12 0 13
12 4 11
12 2 2
12 15 14
12 6 5
13 4 14
13 2 10
13 15 20
13 8 14
13 3 11
13 1 12
13 11 5
13 6 8
14 10 14
14 4 15
14 12 9
14 3 9
14 13 8
14 6 8
15 10 1
15 4 3
15 13
4
