19 80
0 5 18
0 1 17
0 11 12
1 0 17
1 16 2
1 12 20
1 8 6
2 10 19
2 0 18
2 1 5
2 3 16
3 1 14
3 11 9
3 14 1
4 9 10
4 6 12
4 16 1
4 12 18
5 9 8
5 17 10
5 6 15
7 9 2
7 4 9
7 10 17
7 3 2
7 11 17
7 15 17
7 2 9
7 14 4
7 12 15
8 13 18
8 7 16
8 1 15
8 15 18
8 14 14
8 12 5
9 11 9
9 12 20
10 9 14
10 5 2
10 1 20
10 3 12
10 15 14
10 2 8
11 4 12
11 18 20
11 17 19
11 10 1
11 0 18
11 1 18
11 16 6
11 12 10
12 5 14
12 6 20
12 16 20
12 8 15
13 3 2
14 4 3
14 7 18
14 18 18
14 15 20
15 10 13
15 16 17
15 2 10
15 12 3
16 7 3
16 14 6
17 9 3
17 7 13
17 18 13
17 5 11
17 6 5
18 9 6
18 13 13
18 7 1
18 10 7
18 15 12
18 16 19
18 12 7
18 8 13
18 4
24
