20 92
0 9 10
0 3 16
0 16 5
0 2 18
1 9 2
1 13 20
1 8 20
1 14 9
1 10 20
1 4 14
2 9 15
2 12 15
2 16 9
2 11 9
3 7 10
3 5 19
3 17 13
3 8 10
3 0 5
3 19 7
3 4 4
4 7 20
4 15 11
5 12 6
5 16 9
5 17 8
5 14 10
5 19 17
5 6 9
5 4 1
6 12 20
6 8 14
6 15 13
7 9 1
7 8 20
7 19 11
7 6 8
7 10 10
7 18 20
8 7 19
8 9 14
8 12 11
8 16 8
8 17 7
8 13 19
8 19 15
8 18 5
9 0 15
9 2 7
10 3 17
10 16 7
10 14 3
10 1 12
10 4 13
11 9 14
11 3 9
11 17 20
11 4 15
12 13 1
12 1 1
12 15 3
13 5 14
13 6 13
13 18 19
14 7 6
14 5 1
14 12 1
14 17 10
14 8 6
14 1 9
14 4 8
15 12 7
15 17 16
15 0 8
15 11 12
16 9 11
16 5 5
16 12 2
16 17 5
16 0 12
16 18 19
17 8 5
17 14 13
17 2 13
17 15 19
18 7 19
18 8 2
18 10 20
18 1 13
19 3 12
19 18 3
19 4 13
12 1
5
