18 78
0 14 9
0 13 12
0 2 5
0 1 12
0 5 7
1 14 5
1 3 8
2 4 19
3 8 11
3 0 3
3 11 5
3 1 7
3 12 8
4 14 12
4 3 16
4 10 11
4 11 18
4 7 10
4 6 11
5 13 16
5 0 8
5 15 18
5 11 5
6 5 8
6 12 13
7 14 12
7 0 1
7 3 10
7 9 17
7 17 16
7 1 18
7 4 3
7 12 13
8 3 6
8 4 9
9 13 12
9 0 13
9 2 2
9 12 6
10 16 20
10 0 18
10 3 4
10 2 7
10 9 13
10 6 9
11 14 14
11 0 7
11 9 5
11 17 18
12 13 7
12 0 17
12 17 3
12 1 10
12 6 18
13 0 6
13 9 2
13 1 20
14 0 3
14 3 20
14 10 18
14 11 13
15 8 14
15 0 8
15 2 2
15 11 15
15 1 1
15 6 6
15 4 14
16 14 1
16 0 2
16 15 16
16 2 1
16 9 11
16 11 1
16 5 15
17 14 11
17 8 14
17 12 6
16 1
47
