20 85
0 2 16
0 11 2
0 14 7
0 6 5
1 0 20
1 13 2
1 18 15
2 8 18
2 15 17
2 16 20
2 19 8
2 18 2
3 5 3
3 7 8
3 16 19
3 4 5
4 11 10
4 8 13
4 14 18
4 17 11
5 2 11
5 0 18
5 10 20
5 6 10
5 17 16
6 3 1
6 14 15
6 17 5
6 19 5
6 18 2
7 8 3
7 10 10
7 6 9
7 18 1
8 12 11
8 14 19
8 6 13
8 7 9
9 2 15
9 8 15
9 0 6
9 15 5
9 19 16
10 3 8
10 0 11
10 7 8
10 17 8
11 12 9
11 4 19
12 10 18
12 14 17
13 1 12
13 10 10
13 14 17
13 15 3
13 5 6
13 7 4
13 17 18
13 4 4
14 0 11
14 13 5
14 10 8
14 5 18
14 7 3
14 9 3
14 18 6
15 3 3
15 12 19
15 1 5
15 8 6
15 13 2
15 5 3
15 16 14
15 17 8
16 1 19
16 4 19
17 1 19
17 5 8
18 14 6
18 6 1
18 9 6
18 17 8
19 12 11
19 13 3
19 5 6
11 2
28
