18 81
0 3 19
0 4 20
0 10 11
0 15 13
0 5 15
0 17 14
1 6 15
1 3 16
1 12 14
1 14 12
1 5 17
1 17 4
2 11 7
2 6 7
2 15 7
2 16 10
2 5 19
3 11 11
3 6 6
3 4 5
3 1 7
3 10 6
3 5 13
4 13 2
4 3 6
4 0 17
4 10 1
4 8 2
4 9 5
5 0 6
5 9 11
6 1 3
6 10 3
7 10 8
7 8 2
7 5 13
8 14 9
8 15 11
8 17 16
9 6 14
9 4 16
9 1 3
9 8 8
9 12 14
9 16 11
9 5 9
10 9 15
11 13 18
11 4 3
11 10 17
11 7 15
11 9 11
11 15 13
11 16 14
11 5 1
12 13 13
12 8 8
12 16 3
12 5 18
13 8 18
13 7 7
13 16 19
14 0 19
14 2 8
14 7 10
14 15 1
14 16 13
16 13 5
16 0 9
16 1 11
16 2 8
16 10 8
16 12 15
16 14 19
16 15 16
17 11 11
17 2 1
17 7 17
17 9 8
17 12 4
17 14 2
1 8
38
