20 104
0 18 9
0 1 17
0 4 12
0 2 1
0 5 15
0 9 10
0 15 1
0 19 3
0 13 5
0 14 9
1 3 14
1 12 19
1 5 5
1 9 18
1 7 14
2 18 8
2 4 2
2 0 19
2 8 12
3 16 8
3 2 20
3 12 11
3 15 10
3 19 2
3 17 10
4 18 10
4 1 17
4 15 3
4 7 4
4 14 1
5 3 5
5 1 17
5 4 17
5 2 18
5 12 4
5 9 9
5 0 9
5 15 2
5 17 6
5 13 7
5 10 5
6 9 1
6 0 13
6 15 9
7 18 16
7 16 20
7 1 17
7 12 10
7 9 13
8 18 17
8 16 11
8 3 12
8 2 8
8 6 14
8 15 11
8 19 6
8 10 19
9 16 9
9 12 5
9 11 1
9 13 20
10 1 8
10 2 18
10 9 1
10 11 14
10 8 10
10 19 17
10 17 11
10 13 9
10 14 17
11 18 14
11 16 13
11 12 6
11 19 13
11 10 12
11 14 15
12 11 10
12 15 20
12 10 3
13 3 10
13 6 9
13 11 11
13 15 15
13 7 11
14 1 5
14 12 14
15 16 6
15 6 15
15 5 20
15 11 18
15 8 11
16 11 15
16 19 16
16 17 11
17 1 20
17 2 15
17 12 3
17 8 6
18 9 7
18 7 16
18 13 2
19 9 18
19 0 3
19 14 8
5 0
44
