18 68
0 10 14
0 15 7
0 2 15
0 6 16
0 16 9
0 8 2
1 9 18
1 15 4
1 8 20
2 9 8
2 5 8
2 12 8
2 1 11
2 14 20
2 0 5
3 10 4
3 13 13
3 5 2
3 12 11
3 1 3
3 6 13
3 14 10
4 16 19
5 10 12
5 9 13
5 11 5
5 7 14
6 10 3
6 13 3
6 14 2
7 10 20
7 3 7
7 5 4
7 12 11
7 1 13
8 10 7
8 16 19
9 3 7
9 15 17
9 2 2
10 5 13
10 17 16
11 15 5
11 13 16
11 1 4
12 13 20
12 2 12
12 1 18
12 6 13
13 3 19
13 9 18
13 12 14
13 17 13
13 16 6
14 15 2
14 6 4
14 8 9
15 10 4
15 9 18
15 13 1
15 12 10
15 6 2
15 14 4
15 0 17
16 11 1
16 1 20
16 7 12
17 2 11
16 7
26
