19 80
0 1 18
0 6 13
0 14 15
0 4 14
1 17 14
1 12 1
1 8 8
1 3 3
1 6 1
1 14 3
2 13 20
2 9 12
2 1 9
2 5 10
2 0 10
3 17 7
3 5 17
3 18 13
3 15 14
4 9 15
4 18 2
4 7 9
4 11 14
5 8 18
5 1 15
5 15 19
5 10 17
5 11 15
5 14 1
6 17 7
6 15 3
6 11 15
7 12 14
7 1 5
7 5 3
7 10 10
7 14 11
8 13 8
8 18 15
9 13 13
9 1 11
10 12 19
10 6 9
10 7 16
10 4 15
11 13 20
11 12 5
11 9 10
11 16 2
11 6 18
11 18 8
11 15 4
11 7 1
12 13 18
12 9 3
12 5 7
12 6 8
12 10 3
12 4 13
13 8 7
13 2 1
13 0 5
13 10 11
13 4 14
14 17 7
14 1 11
14 18 16
14 15 2
15 12 8
15 16 3
15 3 15
16 17 7
16 9 16
16 6 6
17 12 8
17 8 9
17 6 14
17 15 4
17 14 13
18 1 5
2 9
45
