18 81
0 13 3
0 14 6
0 11 12
0 6 16
1 15 2
1 14 20
1 11 2
1 9 7
1 3 12
1 8 3
2 4 15
2 7 11
2 14 6
3 15 15
3 14 9
3 17 1
3 12 12
3 6 2
4 16 2
4 7 9
4 17 5
4 9 12
4 3 13
4 8 18
5 16 13
5 1 15
5 8 3
6 7 2
6 13 18
6 0 19
7 5 18
7 13 4
7 17 13
7 3 3
7 8 15
7 10 9
8 7 5
8 13 15
8 15 16
8 11 7
8 12 3
9 2 11
9 17 7
10 15 17
10 11 13
10 9 17
10 12 20
10 6 18
11 2 13
11 15 9
11 12 13
11 0 4
11 10 11
12 15 18
12 1 14
12 8 20
12 0 18
12 6 12
13 2 13
13 15 13
13 17 12
13 11 7
13 9 6
13 8 13
13 0 8
14 1 19
14 8 3
14 6 9
15 2 12
15 16 15
15 7 6
15 9 5
15 3 9
15 8 9
15 0 4
16 4 15
16 7 3
16 3 20
16 12 9
17 12 3
17 10 5
0 17
37
