18 84
0 4 6
0 3 17
1 15 20
1 12 3
1 11 2
1 17 8
2 16 9
2 5 6
2 7 6
3 6 14
3 13 6
3 11 1
3 2 3
4 0 2
4 9 13
4 17 3
5 4 9
5 12 11
5 14 11
5 13 1
5 9 14
5 11 7
5 3 18
6 8 19
6 14 4
6 11 12
6 1 18
6 7 14
6 2 11
7 9 16
7 1 19
7 3 14
7 2 18
8 10 13
9 6 14
9 16 4
9 0 11
9 10 11
9 4 15
9 12 15
9 11 1
10 0 10
10 5 13
10 15 20
10 4 6
10 1 10
10 7 9
10 2 19
11 5 3
11 4 17
11 12 20
11 9 13
11 7 13
12 6 5
12 16 5
12 15 20
12 9 6
12 1 1
13 2 12
14 5 12
14 4 4
14 13 11
15 6 14
15 8 12
15 5 6
15 10 12
15 4 1
15 12 5
15 13 10
15 11 14
15 17 2
15 2 6
16 0 7
16 10 8
16 15 12
16 11 15
16 3 3
17 10 5
17 15 17
17 4 2
17 12 2
17 13 17
17 11 12
17 2 16
2 6
21
