17 72
0 8 2
1 7 3
1 15 3
1 10 20
2 7 8
2 1 18
2 0 16
2 10 15
3 7 10
3 12 8
3 10 8
4 6 18
4 16 3
4 5 9
5 12 1
5 6 18
5 0 14
5 13 12
5 10 18
6 14 10
6 15 17
6 9 19
6 13 7
6 5 18
6 10 3
7 15 16
7 4 2
7 0 13
7 10 8
8 1 6
8 4 5
8 0 8
8 2 19
8 9 12
9 7 17
9 14 14
9 0 15
10 14 20
10 8 20
10 1 1
10 6 19
10 2 15
10 13 1
11 9 5
12 14 10
12 8 8
12 6 12
12 16 10
12 3 20
12 2 19
12 11 4
12 13 2
13 8 20
13 15 3
13 4 17
13 0 20
13 2 13
13 11 5
14 15 2
14 3 2
14 0 16
14 9 11
15 7 11
15 16 1
15 0 13
15 13 6
15 5 19
16 14 7
16 6 18
16 0 10
16 9 14
16 10 15
5 13
28
