17 65
0 12 13
0 6 9
0 8 16
1 9 19
1 13 6
1 7 14
1 2 6
2 14 17
2 5 1
3 0 14
3 14 10
3 5 19
3 13 1
3 1 2
3 11 11
4 13 2
4 7 5
4 8 20
5 0 16
5 12 15
5 6 16
6 14 4
6 8 13
6 11 13
7 5 19
7 6 18
8 0 11
8 5 19
8 7 11
8 16 9
9 14 7
9 5 5
9 16 14
10 2 12
10 8 11
11 14 9
11 5 13
11 15 5
11 10 9
11 6 5
11 8 2
12 4 10
12 7 8
12 1 18
12 11 15
13 0 1
13 12 9
13 10 9
13 4 6
13 6 14
14 15 9
14 3 12
14 10 6
15 9 6
15 13 17
15 10 4
15 8 17
15 11 18
16 0 14
16 14 13
16 5 18
16 13 1
16 15 6
16 2 11
16 11 3
11 1
20
