20 88
0 19 20
0 15 17
0 4 4
0 14 9
1 11 19
1 17 14
1 14 8
2 18 13
2 17 10
3 11 15
3 6 10
4 11 9
4 8 11
4 12 8
4 16 5
5 3 16
5 1 19
5 4 17
5 17 15
5 6 10
5 16 13
6 2 3
6 12 20
6 16 20
7 3 1
7 13 6
7 14 4
7 16 11
8 0 9
8 9 7
8 7 5
8 10 12
8 13 9
9 0 2
9 7 4
9 3 14
9 16 13
10 0 20
10 9 15
10 11 4
10 2 18
10 12 2
10 5 11
11 0 16
11 7 9
11 3 19
11 14 16
11 2 13
12 10 2
12 3 14
12 13 18
12 5 12
13 18 2
13 15 16
13 1 19
13 12 3
13 16 20
13 5 7
14 7 10
14 15 1
14 2 5
14 6 17
14 8 4
15 10 1
15 13 3
15 14 19
15 8 16
15 5 8
16 19 11
16 0 18
16 13 12
16 17 16
16 2 19
16 5 5
17 0 7
17 9 1
17 7 17
17 10 11
17 3 2
17 13 6
18 0 4
18 10 2
18 13 16
18 8 14
19 3 7
19 13 12
19 4 8
19 16 8
4 9
23
