20 85
0 9 10
0 11 2
0 1 2
0 8 9
1 13 12
1 19 4
2 6 12
3 14 19
3 17 4
4 14 12
4 3 16
4 5 2
4 9 8
4 6 13
4 17 20
4 2 20
4 16 15
5 14 19
5 9 18
5 6 10
5 8 4
5 10 17
6 18 13
6 4 15
6 10 20
7 18 9
7 14 10
7 13 5
7 9 15
7 2 6
8 14 6
8 5 12
8 4 19
9 7 1
9 19 16
9 1 12
9 16 4
10 5 6
10 13 3
10 15 1
10 19 6
10 11 11
10 8 19
11 0 8
11 3 18
11 13 11
11 9 12
11 8 9
11 16 20
12 0 16
12 17 11
13 0 17
13 3 3
13 9 4
13 1 4
14 4 12
15 18 4
15 12 10
15 3 1
15 9 17
15 8 19
16 18 1
16 17 4
16 15 14
16 11 10
16 8 8
17 5 7
17 13 20
17 19 9
17 16 15
18 0 13
18 12 13
18 13 10
18 4 2
18 8 12
18 10 11
18 2 8
19 18 1
19 14 13
19 3 7
19 6 9
19 17 9
19 11 2
19 4 13
19 10 16
9 2
29
