18 74
0 2 16
0 11 3
0 16 11
0 12 17
0 5 16
1 17 7
1 6 16
1 16 12
1 4 10
1 10 12
1 15 9
2 0 15
2 5 3
2 14 14
3 17 7
3 8 5
3 16 15
3 10 10
4 8 6
4 12 3
4 14 10
5 0 18
5 3 18
5 11 7
5 13 16
6 17 20
7 17 20
7 6 13
7 8 5
7 11 17
7 4 3
7 13 6
7 1 2
8 2 4
8 16 20
8 10 3
9 6 4
9 13 12
9 10 6
9 14 6
10 0 20
10 6 5
10 8 8
10 1 18
11 12 13
11 13 4
11 10 15
12 17 13
12 9 4
12 15 13
13 11 8
13 4 10
13 12 9
13 1 15
13 10 2
13 14 18
13 15 6
14 3 6
14 11 4
14 16 6
14 10 9
14 15 5
15 16 10
15 4 20
15 10 3
15 9 9
16 17 8
16 8 18
16 11 7
16 4 6
16 10 15
16 7 2
16 9 2
17 4 11
11 9
15
