19 71
1 9 10
1 16 3
1 15 18
1 10 17
1 6 16
2 17 17
2 16 9
2 0 15
2 15 1
2 6 7
2 7 9
2 12 14
3 9 16
3 14 9
3 15 20
4 18 20
4 11 18
4 8 12
4 9 10
4 15 19
5 8 19
5 16 17
5 4 4
5 10 12
5 12 5
6 13 13
7 18 8
7 9 16
7 16 4
7 12 15
8 2 13
8 1 14
8 10 20
9 17 3
9 14 13
9 15 7
9 4 16
10 17 14
10 14 17
10 6 11
10 7 2
11 8 2
11 17 18
11 14 18
11 0 12
11 4 7
11 7 2
12 9 14
12 10 5
14 3 8
14 15 8
14 4 4
14 7 9
15 18 19
15 9 18
15 17 5
15 2 14
15 4 7
16 18 2
16 8 13
16 9 20
16 14 15
16 1 4
16 6 1
17 13 6
17 18 5
17 8 6
17 1 13
18 15 13
18 1 19
18 6 10
2 7
22
