18 84
0 14 3
0 15 17
0 8 19
1 14 7
1 6 2
1 0 5
1 13 11
1 2 13
1 5 12
1 16 12
1 12 13
2 9 20
2 0 9
2 8 13
3 9 17
3 14 10
3 7 12
3 1 17
3 4 20
4 15 10
4 11 15
4 7 14
4 16 8
4 12 14
5 14 7
5 3 11
5 7 8
5 4 16
5 10 12
5 16 17
6 14 3
6 8 18
6 2 11
6 16 1
7 14 11
7 6 9
7 17 7
7 16 15
8 9 16
8 14 12
8 7 6
8 1 7
8 17 7
9 6 2
9 8 7
9 1 17
9 16 9
9 12 12
10 15 4
11 8 7
11 1 18
11 17 17
12 9 16
12 3 15
12 7 15
12 4 5
13 15 9
13 8 11
13 7 8
13 5 3
13 4 3
13 12 6
14 3 19
14 0 7
14 11 15
14 7 16
14 2 11
14 5 4
14 12 14
15 9 15
15 3 8
15 17 4
15 4 20
15 16 18
16 2 12
16 10 3
17 9 3
17 6 15
17 0 6
17 15 14
17 1 6
17 4 19
17 16 8
17 12 5
3 13
11
